Time window [min.], STEP_DOMAIN, START_UPPER, STEP_UPPER, START_LOWER, STEP_LOWER, day,dataInstance,checkAircraftBreakdownPeriod,checkAircraftCapacity,checkAircraftCreation,checkAircraftSwap,checkAirportCapacity,checkCancellationofCreatedRotation,checkFixedFlights,checkFlight,checkItinerary,checkPassengerReac,checkRotation,Cost [EURO],Solution time [sec.],totalDelay,totalCancel,newFlight,taxiFlight,species
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2011,A01_6088570,0,0,0,0,0,0,0,0,5281,0,0,31352.85,33.51598835,2580,0,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2013,A09_6088590,0,0,0,0,0,0,0,0,9365,265,0,517139.8,149.001864,24180,1,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2013,A04_6088570,0,0,0,0,0,0,0,0,10963,354,0,449950.65,152.7421424,24180,1,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2016,X02_DATA,0,0,0,0,0,0,0,0,0,673,45,1901354.9,345.2151957,0,8,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2019,X04_DATA,0,0,0,0,0,0,0,0,0,807,0,2610245.1,507.4780676,0,1,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2018,X01_DATA,0,0,0,0,0,0,0,0,14865,673,45,2487653.9,479.3804302,42240,8,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2023,B_06,0,0,0,0,0,0,0,0,17518,7417,0,20797398.95,768.2958047,35400,101,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2023,XB03_DATA,0,0,0,0,0,0,0,0,18708,7593,103,24704771.65,761.9143283,35040,106,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2024,B_04,0,0,0,0,0,0,0,0,21437,8520,0,19552746.85,851.34936,44460,120,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2025,B_09,0,0,0,0,0,0,0,0,20403,8042,0,23205680.35,867.8725848,44460,120,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2025,B_01,0,0,0,0,0,0,0,0,18973,7718,0,17792420.85,890.8832865,35400,101,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2025,XB01_DATA,0,0,0,0,0,0,0,0,20247,7629,57,19623055.2,884.7938347,35280,103,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2025,B_03,0,0,0,0,0,0,0,0,19058,7493,0,18392901.6,907.2150044,32340,102,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2025,B_08,0,0,0,0,0,0,0,0,17603,7370,0,21606507.25,889.9342158,32340,102,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2026,XA04_DATA,0,0,0,0,0,0,0,0,24515,15367,46,19644275.25,954.5064821,155280,92,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2027,XA02_DATA,0,0,0,0,0,0,0,0,24001,18462,46,16429396.25,979.7093716,155280,92,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2022,X03_DATA,0,0,0,0,0,0,0,0,19537,1616,0,5524584.2,685.1633222,56340,9,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2027,A10_6088590,0,0,0,0,0,0,0,0,25518,15143,0,17731820.55,1011.980251,164640,70,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2027,A05_6088570,0,0,0,0,0,0,0,0,26607,18467,0,14513725.4,1024.354698,164640,70,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2032,B_07,0,0,0,0,0,0,0,0,18701,12344,60,43628594.8,1282.950536,34140,204,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2032,B_02,0,0,0,0,0,0,0,0,21508,13055,60,36209065.5,1284.463794,34140,204,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2042,XB04_DATA,0,0,0,0,0,0,0,0,20987,37149,45,115883357.6,1928.651671,121920,371,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2043,B_05,0,0,0,0,0,0,0,0,20894,36046,0,93750033.6,1937.785345,121980,369,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2043,XB02_DATA,0,0,0,0,0,0,0,0,20130,36544,45,94125916,1963.662173,112560,373,-1,-1,Faster pincer
1261,60,3.00E+12,2.00E+11,40000,20000,20210323_2043,B_10,0,0,0,0,0,0,0,0,23782,36801,0,116236465.4,1987.836524,121980,369,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0053,A02_6088570,0,0,0,0,0,0,0,0,5547,0,0,204762.3,20.87127113,1260,0,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0053,A03_6088570,0,0,0,0,0,0,0,0,4719,88,0,868443.25,24.36552954,1500,3,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0053,A07_6088590,0,0,0,0,0,0,0,0,4797,0,0,213290.75,25.2931602,1260,0,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0053,A01_6088570,0,0,0,0,0,0,0,0,5281,0,0,31352.85,31.89920163,2580,0,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0053,XA01_DATA,0,0,0,0,0,0,0,0,4719,178,0,1368313,23.41401625,1500,8,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0053,A08_6088590,0,0,0,0,0,0,0,0,5482,90,0,1156623.45,24.68462372,1500,3,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0053,XA03_DATA,0,0,0,0,0,0,0,0,5482,403,0,1877251.15,25.05370831,1500,8,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0053,A06_6088590,0,0,0,0,0,0,0,0,3877,0,0,35965.75,36.76734471,2580,0,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0055,A04_6088570,0,0,0,0,0,0,0,0,10963,354,0,449950.65,146.9209723,24180,1,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0055,A09_6088590,0,0,0,0,0,0,0,0,9365,265,0,517139.8,145.8258908,24180,1,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0059,X02_DATA,0,0,0,0,0,0,0,0,0,673,45,1901354.9,404.4328556,0,8,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0107,B_01,0,0,0,0,0,0,0,0,14133,5690,0,16950786.4,863.8803153,15780,99,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0100,X04_DATA,0,0,0,0,0,0,0,0,0,807,0,2610245.1,475.4492414,0,1,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0106,B_06,0,0,0,0,0,0,0,0,13618,5339,0,20483524.85,847.8055139,15780,99,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0102,X01_DATA,0,0,0,0,0,0,0,0,14865,673,45,2480018.9,554.0661421,42240,8,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0108,XB01_DATA,0,0,0,0,0,0,0,0,18637,6727,57,19519934.2,944.0010059,27540,103,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0104,X03_DATA,0,0,0,0,0,0,0,0,19962,1616,0,5525406.2,685.5332289,56460,9,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0109,B_03,0,0,0,0,0,0,0,0,16428,6095,0,17340949.1,1027.75136,21600,97,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0109,B_08,0,0,0,0,0,0,0,0,14723,5608,0,20731255.05,1018.68504,21600,97,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0110,XB03_DATA,0,0,0,0,0,0,0,0,16253,7226,46,25261783.95,1085.443135,26580,108,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0114,A10_6088590,0,0,0,0,0,0,0,0,24412,13621,0,20023473.9,1278.664061,125580,97,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0114,XA04_DATA,0,0,0,0,0,0,0,0,21956,14299,46,22336671.6,1276.309886,118080,112,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0113,B_04,0,0,0,0,0,0,0,0,21443,8386,0,20012040.85,1247.459388,34380,123,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0114,XA02_DATA,0,0,0,0,0,0,0,0,22048,19222,46,19191403.4,1289.947401,118080,112,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0114,A05_6088570,0,0,0,0,0,0,0,0,25262,16752,0,16701229.1,1304.081447,125580,97,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0114,B_09,0,0,0,0,0,0,0,0,18291,8531,0,24256994.25,1286.962137,34380,123,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0114,B_02,0,0,0,0,0,0,0,0,21933,12103,60,36677402.4,1327.514082,29040,208,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0115,B_07,0,0,0,0,0,0,0,0,18871,11706,60,44735968.8,1330.353291,29040,208,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0118,B_10,0,0,0,0,0,0,0,0,13035,33859,0,118181318.9,1518.22073,59100,376,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0118,B_05,0,0,0,0,0,0,0,0,11336,34088,0,94871755.1,1549.948544,59100,376,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0118,XB02_DATA,0,0,0,0,0,0,0,0,11081,34400,45,94850534.2,1561.924296,53100,386,-1,-1,Faster pincer
1021,60,3.00E+12,2.00E+11,40000,20000,20210325_0119,XB04_DATA,0,0,0,0,0,0,0,0,13035,35337,45,119926627.7,1570.093486,58560,402,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1411,A02_6088570,0,0,0,0,0,0,0,0,5547,0,0,204762.3,22.18008804,1260,0,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1411,A07_6088590,0,0,0,0,0,0,0,0,4797,0,0,213290.75,22.69757009,1260,0,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1411,A03_6088570,0,0,0,0,0,0,0,0,4719,88,0,868443.25,21.62397838,1500,3,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1411,XA03_DATA,0,0,0,0,0,0,0,0,5482,403,0,1877251.15,21.42396379,1500,8,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1411,A08_6088590,0,0,0,0,0,0,0,0,5482,90,0,1156623.45,23.6011281,1500,3,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1411,XA01_DATA,0,0,0,0,0,0,0,0,4719,178,0,1368313,22.85507178,1500,8,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1411,A06_6088590,0,0,0,0,0,0,0,0,3877,0,0,35965.75,38.1790092,2580,0,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1411,A01_6088570,0,0,0,0,0,0,0,0,5281,0,0,31352.85,40.33668303,2580,0,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1413,A04_6088570,0,0,0,0,0,0,0,0,10963,354,0,449950.65,155.9752433,24180,1,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1413,A09_6088590,0,0,0,0,0,0,0,0,9365,265,0,517139.8,157.3635688,24180,1,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1417,X02_DATA,0,0,0,0,0,0,0,0,0,673,45,1901354.9,434.4977598,0,8,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1425,B_03,0,0,0,0,0,0,0,0,20417,8022,0,18481652.1,894.6159213,35040,101,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1420,X01_DATA,0,0,0,0,0,0,0,0,14865,673,45,2487521.9,605.5159571,42240,8,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1419,X04_DATA,0,0,0,0,0,0,0,0,0,807,0,2610245.1,497.1277242,0,1,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1425,B_01,0,0,0,0,0,0,0,0,17188,7080,0,17224058.55,909.7939389,26520,95,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1426,B_08,0,0,0,0,0,0,0,0,17943,7445,0,21477335.65,926.5102944,35040,101,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1427,XB01_DATA,0,0,0,0,0,0,0,0,20502,7803,57,19620643.6,1017.917771,32220,103,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1422,X03_DATA,0,0,0,0,0,0,0,0,19537,1616,0,5508849.2,698.128437,56340,9,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1428,B_06,0,0,0,0,0,0,0,0,15903,6594,0,20117658.25,1055.776738,26520,95,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1429,XA02_DATA,0,0,0,0,0,0,0,0,24261,17425,46,16909967.35,1130.891786,125820,102,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1429,XA04_DATA,0,0,0,0,0,0,0,0,23572,12891,46,19804851.85,1155.085222,125820,102,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1430,A05_6088570,0,0,0,0,0,0,0,0,25955,15421,0,14410069.65,1198.086913,142920,83,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1430,B_09,0,0,0,0,0,0,0,0,18618,9021,0,24004523.85,1195.493125,38160,121,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1430,B_04,0,0,0,0,0,0,0,0,20332,8830,0,20074175.65,1198.389935,38160,121,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1431,A10_6088590,0,0,0,0,0,0,0,0,26785,10988,0,17203592.25,1234.478327,142920,83,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1431,XB03_DATA,0,0,0,0,0,0,0,0,17263,8036,103,24868027.65,1234.795823,30600,107,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1433,B_07,0,0,0,0,0,0,0,0,18871,11438,60,44139021.2,1391.415703,30120,206,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1434,B_02,0,0,0,0,0,0,0,0,22188,11926,60,36252714.5,1436.547561,30120,206,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1441,XB04_DATA,0,0,0,0,0,0,0,0,18200,35874,45,118594208.8,1842.463888,87540,403,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1441,B_05,0,0,0,0,0,0,0,0,15477,33958,0,94705784.8,1853.153673,80340,355,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1442,B_10,0,0,0,0,0,0,0,0,17774,35118,0,118173999.6,1893.7565,80340,355,-1,-1,Faster pincer
1081,60,3.00E+12,2.00E+11,40000,20000,20210325_1442,XB02_DATA,0,0,0,0,0,0,0,0,14457,34227,45,95180946.4,1915.822423,70260,365,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1546,A07_6088590,0,0,0,0,0,0,0,0,4797,0,0,213290.75,17.90187025,1260,0,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1546,A02_6088570,0,0,0,0,0,0,0,0,5547,0,0,204762.3,17.90386987,1260,0,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1546,XA01_DATA,0,0,0,0,0,0,0,0,4719,178,0,1368313,22.39492607,1500,8,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1546,A03_6088570,0,0,0,0,0,0,0,0,4719,88,0,868443.25,19.60199308,1500,3,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1546,A08_6088590,0,0,0,0,0,0,0,0,5482,90,0,1156623.45,22.33829498,1500,3,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1546,A01_6088570,0,0,0,0,0,0,0,0,5281,0,0,31352.85,29.73643041,2580,0,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1546,XA03_DATA,0,0,0,0,0,0,0,0,5482,403,0,1877251.15,21.56570625,1500,8,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1546,A06_6088590,0,0,0,0,0,0,0,0,3877,0,0,35965.75,38.98056149,2580,0,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1548,A09_6088590,0,0,0,0,0,0,0,0,9365,265,0,517139.8,157.6627421,24180,1,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1548,A04_6088570,0,0,0,0,0,0,0,0,10963,354,0,449950.65,160.7957463,24180,1,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1559,B_08,0,0,0,0,0,0,0,0,17943,7445,0,21477335.65,812.702419,35040,101,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1559,B_03,0,0,0,0,0,0,0,0,20417,8022,0,18481652.1,778.8424296,35040,101,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1556,X01_DATA,0,0,0,0,0,0,0,0,14865,673,45,2487521.9,621.9884887,42240,8,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1601,B_04,0,0,0,0,0,0,0,0,21352,8248,0,19118226.45,940.3146412,38880,117,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1554,X02_DATA,0,0,0,0,0,0,0,0,0,673,45,1901354.9,488.9346101,0,8,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1601,B_09,0,0,0,0,0,0,0,0,19808,7948,0,22735433.05,936.0814214,38880,117,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1556,X04_DATA,0,0,0,0,0,0,0,0,0,807,0,2610245.1,622.9747865,0,1,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1602,XB03_DATA,0,0,0,0,0,0,0,0,18623,7811,103,24805727.95,988.4643989,31980,106,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1603,B_06,0,0,0,0,0,0,0,0,15478,6727,0,20364125.85,1036.672314,23940,96,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1603,XB01_DATA,0,0,0,0,0,0,0,0,20502,7803,57,19620643.6,1014.107038,32220,103,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1558,X03_DATA,0,0,0,0,0,0,0,0,19537,1755,0,5510748.2,721.2709732,56520,9,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1604,B_01,0,0,0,0,0,0,0,0,16423,6943,0,17198544.95,1080.076766,23940,96,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1607,XA04_DATA,0,0,0,0,0,0,0,0,27470,14754,46,19812981.35,1290.712086,140340,99,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1608,A10_6088590,0,0,0,0,0,0,0,0,27546,12784,0,17774371.6,1327.119672,148260,77,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1608,A05_6088570,0,0,0,0,0,0,0,0,28812,15879,0,14407840.85,1332.549075,148260,77,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1608,XA02_DATA,0,0,0,0,0,0,0,0,28315,16774,46,15927573.35,1368.142656,140340,99,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1609,B_07,0,0,0,0,0,0,0,0,18616,11887,60,43695034,1393.710338,32160,204,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1610,B_02,0,0,0,0,0,0,0,0,21848,12508,60,36127713.4,1433.908282,32160,204,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1614,XB02_DATA,0,0,0,0,0,0,0,0,17594,35317,45,94948358.5,1674.638571,80460,345,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1614,B_10,0,0,0,0,0,0,0,0,21334,35362,0,116742661.5,1706.332503,87660,340,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1614,B_05,0,0,0,0,0,0,0,0,17934,35139,0,94555880.6,1713.717758,87660,340,-1,-1,Faster pincer
1141,60,3.00E+12,2.00E+11,40000,20000,20210325_1615,XB04_DATA,0,0,0,0,0,0,0,0,20995,37245,45,118388690.2,1754.663561,86220,364,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1814,A02_6088570,0,0,0,0,0,0,0,0,5547,0,0,204762.3,11.58144379,1260,0,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1815,A03_6088570,0,0,0,0,0,0,0,0,4719,88,0,868443.25,23.29231024,1500,3,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1815,A08_6088590,0,0,0,0,0,0,0,0,5482,90,0,1156623.45,23.78675747,1500,3,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1815,XA01_DATA,0,0,0,0,0,0,0,0,4719,178,0,1368313,26.60496855,1500,8,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1815,A07_6088590,0,0,0,0,0,0,0,0,4797,0,0,213290.75,24.16978812,1260,0,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1815,XA03_DATA,0,0,0,0,0,0,0,0,5482,403,0,1877251.15,25.56689024,1500,8,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1815,A06_6088590,0,0,0,0,0,0,0,0,3877,0,0,35965.75,32.56099534,2580,0,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1815,A01_6088570,0,0,0,0,0,0,0,0,5281,0,0,31352.85,33.25104737,2580,0,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1817,A04_6088570,0,0,0,0,0,0,0,0,10963,354,0,449950.65,145.1803265,24180,1,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1817,A09_6088590,0,0,0,0,0,0,0,0,9365,265,0,517139.8,155.6285088,24180,1,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1822,X02_DATA,0,0,0,0,0,0,0,0,0,673,45,1901354.9,468.4146619,0,8,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1829,B_08,0,0,0,0,0,0,0,0,17603,7370,0,21606507.25,882.1771173,32340,102,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1823,X04_DATA,0,0,0,0,0,0,0,0,0,807,0,2610245.1,537.7714307,0,1,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1830,B_06,0,0,0,0,0,0,0,0,16243,6742,0,20693852.65,918.1198652,25260,101,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1830,B_03,0,0,0,0,0,0,0,0,19058,7493,0,18392901.6,948.5611637,32340,102,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1830,XB03_DATA,0,0,0,0,0,0,0,0,18198,7995,103,24936648.95,956.0248485,33780,106,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1831,XB01_DATA,0,0,0,0,0,0,0,0,20162,7764,57,19658735.1,976.0333302,34920,103,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1832,A05_6088570,0,0,0,0,0,0,0,0,29569,17181,0,14096419.65,1036.920424,159960,74,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1824,X01_DATA,0,0,0,0,0,0,0,0,14865,673,45,2487653.9,595.3716969,42240,8,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1832,B_01,0,0,0,0,0,0,0,0,17188,7404,0,17609047.45,1038.355527,25260,101,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1832,XA04_DATA,0,0,0,0,0,0,0,0,26526,13574,46,19400436.05,1078.571918,148140,91,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1833,A10_6088590,0,0,0,0,0,0,0,0,28289,13960,0,16756338.55,1089.27371,159960,74,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1832,B_04,0,0,0,0,0,0,0,0,19907,8971,0,19863392.45,1057.31934,36120,121,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1833,XA02_DATA,0,0,0,0,0,0,0,0,27950,16129,46,15869883.15,1109.281183,148140,91,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1828,X03_DATA,0,0,0,0,0,0,0,0,19537,1848,0,5512299.2,844.8828111,56340,9,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1833,B_09,0,0,0,0,0,0,0,0,18788,8356,0,23579083.85,1128.614617,36120,121,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1837,B_02,0,0,0,0,0,0,0,0,21763,13055,60,36230141.9,1385.0388,34380,204,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1838,B_07,0,0,0,0,0,0,0,0,18786,12344,60,43645181.4,1400.279929,34380,204,-1,-1,Faster pincer
1201,60,3.00E+12,2.00E+11,40000,20000,20210325_1841,XB04_DATA,0,0,0,0,0,0,0,0,20979,36936,45,118702152.5,1578.355088,89100,364,-1,-1,Faster pincer
