MD81   (Mcdonnell Douglas MD-81) with 4PW068 engines,4PW068,JT8D-217,2,MD81-A,
MD81   (Mcdonnell Douglas MD-81) with 4PW070 engines **,4PW070,JT8D-217C,2,MD81-B,
MD82   (Mcdonnell Douglas MD-82) with 4PW068 engines,4PW068,JT8D-217,2,MD82-A,
MD82   (Mcdonnell Douglas MD-82) with 4PW069 engines,4PW069,JT8D-217A,2,MD82-B,
MD82   (Mcdonnell Douglas MD-82) with 4PW070 engines **,4PW070,JT8D-217C,2,MD82-C,
MD82   (Mcdonnell Douglas MD-82) with 4PW071 engines,4PW071,JT8D-219,2,MD82-D,
MD83   (Mcdonnell Douglas MD-83) with 4PW068 engines,4PW068,JT8D-217,2,MD83-A,
MD83   (Mcdonnell Douglas MD-83) with 4PW070 engines,4PW070,JT8D-217C,2,MD83-B,
MD83   (Mcdonnell Douglas MD-83) with 4PW071 engines **,4PW071,JT8D-219,2,MD83-C,
MD87   (Mcdonnell Douglas MD-87) with 4PW070 engines,4PW070,JT8D-217C,2,MD87-A,
MD87   (Mcdonnell Douglas MD-87) with 4PW071 engines **,4PW071,JT8D-219,2,MD87-B,
MD88   (Mcdonnell Douglas MD-88) with 4PW070 engines **,4PW070,JT8D-217C,2,MD88-A,
MD88   (Mcdonnell Douglas MD-88) with 4PW071 engines,4PW071,JT8D-219,2,MD88-B,
MD90   (Mcdonnell Douglas MD-90) with 1IA002 engines **,1IA002,V2525-D5,2,MD90-A,
MD90   (Mcdonnell Douglas MD-90) with 1IA004 engines,1IA004,V2528-D5,2,MD90-B,
MG17   (Mikoyan MiG-17),7PW077,PW306A,1,MG17-A,
MG44   (Mikoyan MiG 1-44),2GE049,CF6-80C2D1F,2,MG44-A,
MICO   (Microjet Microjet 200),1PW035,JT15D-1 series,2,MICO-A,
MOL1   (Molniya 1),FOCA-18,TIO-540-J2B2,1,MOL1-A,
MOR2   (Morrisey 2000 Nifty),FOCA-6,O-320-E2A,1,MOR2-A,
MP20   (Plan MP-205 Busard),FOCA-5,O-200,1,MP20-A,
MS18   (Socata MS-200FG Morane),FOCA-4,IO-550-B,1,MS18-A,
MS30   (Socata MS-300 Epsilon 2),FOCA-4,IO-550-B,1,MS30-A,
MU30   (Mitsubishi MU-300 Diamond),1PW036,JT15D-4 series,2,MU30-A,
NAVI   (North American NA-145 Navion),FOCA-3,IO-540-T4A5D,1,NAVI-A,
OSCR   (Partenavia Oscar),FOCA-1,IO-320-DIAD,1,OSCR-A,
P06T   (Tecnam P-2006T),FOCA-15,Rotax 912S,2,P06T-A,
P100   (Pottier P-100),FOCA-15,Rotax 912S,1,P100-A,
P148   (Piaggio P-148),FOCA-2,IO-360-A1B6,1,P148-A,
P2   (Lockheed P-2 Neptune),FOCA-9,Generic (>500hp),2,P2-A,
P208   (Tecnam P-2008),FOCA-15,Rotax 912S,1,P208-A,
P210   (Cessna P210 Pressurized Centurion),FOCA-4,IO-550-B,1,P210-A,
P28A   (Piper PA-28-181 Archer LX),FOCA-1,IO-320-DIAD,1,P28A-A,
P28B   (Piper PA-28-235 Cherokee Pathfinder),FOCA-8,O-540-J3C5D,1,P28B-A,
P28R   (Piper PA-28R-180 Cherokee Arrow),FOCA-2,IO-360-A1B6,1,P28R-A,
P28S   (Piper PA-28R-201T Turbo Cherokee Arrow 3),FOCA-2,IO-360-A1B6,1,P28S-A,
P28T   (Piper PA-28RT-201 Arrow 4),FOCA-2,IO-360-A1B6,1,P28T-A,
P28U   (Piper PA-28RT-201T Turbo Arrow 4),FOCA-2,IO-360-A1B6,1,P28U-A,
P32R   (Piper PA-32R-300 Lance),FOCA-4,IO-550-B,1,P32R-A,
P32T   (Piper PA-32RT-300 Lance 2),FOCA-4,IO-550-B,1,P32T-A,
P337   (Cessna P337 Pressurized Skymaster),FOCA-2,IO-360-A1B6,2,P337-A,
P38   (Lockheed P-38 Lightning),FOCA-9,Generic (>500hp),2,P38-A,
P39   (Bell Airacobra),FOCA-9,Generic (>500hp),1,P39-A,
P47   (Republic F-47 Thunderbolt),FOCA-9,Generic (>500hp),1,P47-A,
P51   (North American P-51 Mustang),FOCA-9,Generic (>500hp),1,P51-A,
P60   (Pottier P-60 Minacro),FOCA-5,O-200,1,P60-A,
P63   (Bell P-63 Kingcobra),FOCA-2,IO-360-A1B6,1,P63-A,
P66P   (Piaggio P-166B Portofino),FOCA-9,Generic (>500hp),2,P66P-A,
P68   (Partenavia P-68 Observer),FOCA-2,IO-360-A1B6,2,P68-A,
P80   (Pottier P-80),FOCA-5,O-200,1,P80-A,
P82   (North American P-82 Twin Mustang),FOCA-9,Generic (>500hp),2,P82-A,
PA11   (Piper PA-11 Cub Special),FOCA-5,O-200,1,PA11-A,
PA12   (Piper PA-12 Super Cruiser),FOCA-5,O-200,1,PA12-A,
PA14   (Piper PA-14 Family Cruiser),FOCA-16,Rotax 914,1,PA14-A,
PA18   (Piper PA-18 Super Cub),FOCA-6,O-320-E2A,1,PA18-A,
PA20   (Piper PA-20 Pacer),FOCA-1,IO-320-DIAD,1,PA20-A,
PA22   (Piper PA-22 Colt),FOCA-1,IO-320-DIAD,1,PA22-A,
PA23   (Piper PA-23-150 Apache),FOCA-3,IO-540-T4A5D,2,PA23-A,
PA24   (Piper PA-24 Comanche),FOCA-3,IO-540-T4A5D,1,PA24-A,
PA25   (Piper PA-25 Pawnee),FOCA-8,O-540-J3C5D,1,PA25-A,
PA27   (Piper PA-23-250 Turbo Aztec),FOCA-8,O-540-J3C5D,2,PA27-A,
PA30   (Piper PA-30 Twin Comanche),FOCA-1,IO-320-DIAD,2,PA30-A,
PA31   (Piper PA-31-300 Navajo),FOCA-4,IO-550-B,2,PA31-A,
PA32   (Piper PA-32 Turbo Saratoga),FOCA-4,IO-550-B,1,PA32-A,
PA34   (Piper PA-34 Seneca),FOCA-19,TSIO-360C,2,PA34-A,
PA36   (Piper PA-36 Pawnee Brave),FOCA-18,TIO-540-J2B2,1,PA36-A,
PA38   (Piper PA-38 Tomahawk),FOCA-16,Rotax 914,1,PA38-A,
PA44   (Piper PA-44 Seminole),FOCA-7,O-360-A3A,2,PA44-A,
PA47   (Piper PA-47 Piper Jet),1PW037,JT15D-5 -5A -5B,1,PA47-A,
PAT2   (Atac Patriot 2),FOCA-16,Rotax 914,1,PAT2-A,
PEGA   (General Avia F-20 Pegaso),FOCA-4,IO-550-B,2,PEGA-A,
PELI   (Flyer Pelican),FOCA-13,Rotax 582 DCDI,1,PELI-A,
PEMB   (Hunting P-66 Pembroke),FOCA-18,TIO-540-J2B2,2,PEMB-A,
PICO   (General Avia F-15 Picchio),FOCA-7,O-360-A3A,1,PICO-A,
PINO   (General Avia F-22 Pinguino Sprint),FOCA-17,TAE-125-01,1,PINO-A,
PIVI   (Pipistrel Virus),FOCA-15,Rotax 912S,1,PIVI-A,
PNR2   (Alpi Pioneer 200),FOCA-8,O-540-J3C5D,1,PNR2-A,
PNR3   (Alpi Pioneer 300),FOCA-15,Rotax 912S,1,PNR3-A,
PO60   (Potez 60 Sauterelle),FOCA-2,IO-360-A1B6,1,PO60-A,
PRM1   (Hawker Beechcraft Premier 1),1PW036,JT15D-4 series,2,PRM1-A,
PROC   (Percival P-31 Proctor),FOCA-2,IO-360-A1B6,1,PROC-A,
PROT   (Csa Parrot),FOCA-15,Rotax 912S,1,PROT-A,
PTS2   (Pitts S-2 Special),FOCA-2,IO-360-A1B6,1,PTS2-A,
PUP   (Beagle B-121 Pup),FOCA-6,O-320-E2A,1,PUP-A,
PZ01   (Pzl-Okecie PZL-101 Gawron),FOCA-3,IO-540-T4A5D,1,PZ01-A,
PZ04   (Pzl-Okecie PZL-104 Wilga 35),FOCA-3,IO-540-T4A5D,1,PZ04-A,
PZ06   (Pzl-Okecie PZL-106B Kruk),FOCA-18,TIO-540-J2B2,1,PZ06-A,
R100   (Robin R-1180 Aiglon),FOCA-7,O-360-A3A,1,R100-A,
R135   (Boeing RC-135),6AL007,AE3007A1,4,R135-A,
R200   (Robin R-2100 Super Club),8CM059,CFM56-5B8/3,1,R200-A,
R22   (Robinson R-22),FOCA-17,TAE-125-01,1,R22-A,
R300   (Robin R-300),FOCA-1,IO-320-DIAD,1,R300-A,
R4   (Sikorsky R-4 Hoverfly),FOCA-2,IO-360-A1B6,1,R4-A,
R44   (Robinson R-44 Raven),FOCA-8,O-540-J3C5D,1,R44-A,
R721   (Boeing 727-100RE Super 27),4PW068,JT8D-217,3,R721-A,
R722   (Boeing 727-200RE Super 27),4PW070,JT8D-217C,3,R722-A,
R90F   (Ruschmeyer R-90-230FG),FOCA-8,O-540-J3C5D,1,R90F-A,
R90R   (Ruschmeyer R-90-230RG),FOCA-8,O-540-J3C5D,1,R90R-A,
RALL   (Socata Rallye 100),FOCA-6,O-320-E2A,1,RALL-A,
RANG   (Navion Rangemaster),FOCA-3,IO-540-T4A5D,1,RANG-A,
RF4   (Fournier RF-4),FOCA-2,IO-360-A1B6,1,RF4-A,
RF6   (Fournier RF-6),FOCA-3,IO-540-T4A5D,1,RF6-A,
RJ1H   (British Aerospace RJ-100),1TL004,LF507-1F -1H ,4,RJ1H-A,
RJ70   (British Aerospace RJ-70),1TL004,LF507-1F -1H ,4,RJ70-A,
RJ85   (British Aerospace RJ-85) with 1TL003 engines,1TL003,ALF 502R-5,4,RJ85-A,
RJ85   (British Aerospace RJ-85) with 1TL004 engines **,1TL004,LF507-1F -1H ,4,RJ85-B,
RV10   (Van'S RV-10),FOCA-8,O-540-J3C5D,1,RV10-A,
RV4   (Van'S RV-4),FOCA-2,IO-360-A1B6,1,RV4-A,
RV6   (Van'S RV-6),FOCA-7,O-360-A3A,1,RV6-A,
RV8   (Van'S RV-8),FOCA-2,IO-360-A1B6,1,RV8-A,
RV9   (Van'S RV-9),FOCA-1,IO-320-DIAD,1,RV9-A,
S05F   (Siai-Marchetti S-205-20F),FOCA-2,IO-360-A1B6,1,S05F-A,
S05R   (Siai-Marchetti S-205-20R),FOCA-2,IO-360-A1B6,1,S05R-A,
S200   (Sipa S-200 Minijet),1PW035,JT15D-1 series,1,S200-A,
S208   (Siai-Marchetti S-208),FOCA-3,IO-540-T4A5D,1,S208-A,
S210   (Aerospatiale SE-210 Caravelle),8RR043,Spey 511,2,S210-A,
S211   (Siai-Marchetti S-211),1PW036,JT15D-4 series,1,S211-A,
S223   (Casa 223 Flamingo),FOCA-2,IO-360-A1B6,1,S223-A,
S22T   (Cirrus SR-22T),FOCA-4,IO-550-B,1,S22T-A,
S2P   (Grumman S-2 Tracker),FOCA-9,Generic (>500hp),2,S2P-A,
S3   (Lockheed S-3 Viking),1GE034,CF34-3A,2,S3-A,
S37   (Sukhoi S-37 Berkut),1AA001,D-30 (Il series),2,S37-A,
S601   (Aerospatiale SN-601 Corvette),1PW036,JT15D-4 series,2,S601-A,
SA05   (K & S SA-105 Super Cavalier),FOCA-2,IO-360-A1B6,1,SA05-A,
SA20   (Beriev SA-20),FOCA-2,IO-360-A1B6,1,SA20-A,
SA30   (Stolp SA-300 Starduster Too),FOCA-7,O-360-A3A,1,SA30-A,
SA50   (Stolp SA-500 Starlet),FOCA-13,Rotax 582 DCDI,1,SA50-A,
SAH1   (Trago Mills SAH-1),FOCA-1,IO-320-DIAD,1,SAH1-A,
SB29   (Saab J29),7PW077,PW306A,1,SB29-A,
SB32   (Saab 32 Lansen),4BR008,BR700-710A1-10,1,SB32-A,
SB91   (Saab 91 Safir),FOCA-6,O-320-E2A,1,SB91-A,
SBR1   (North American Sabreliner 40),1AS002,TFE731-3,2,SBR1-A,
SBR2   (North American Rockwell Sabre 75),1AS002,TFE731-3,2,SBR2-A,
SC01   (Fft SC-01 Speed Canard),FOCA-6,O-320-E2A,1,SC01-A,
SF2   (Hapi SF-2 Cygnet),FOCA-14,Rotax 912,1,SF2-A,
SF25   (Scheibe SF-25 Falke),FOCA-5,O-200,1,SF25-A,
SG37   (Schweizer SGM-2-37),FOCA-16,Rotax 914,1,SG37-A,
SG70   (Glass SG-70 STOLGlass),FOCA-15,Rotax 912S,1,SG70-A,
SHRK   (Shark Aero Shark),FOCA-15,Rotax 912S,1,SHRK-A,
SIRA   (Tecnam P-2002 Sierra),FOCA-15,Rotax 912S,1,SIRA-A,
SJ30   (Swearingen SJ-30),1PW035,JT15D-1 series,2,SJ30-A,
SK70   (Starkraft SK-700),FOCA-18,TIO-540-J2B2,2,SK70-A,
SM92   (Technoavia SM-92 Finist),FOCA-18,TIO-540-J2B2,1,SM92-A,
SP7   (Spartan 7 Executive),FOCA-18,TIO-540-J2B2,1,SP7-A,
SR20   (Cirrus SR-20 SRV),FOCA-2,IO-360-A1B6,1,SR20-A,
SR22   (Cirrus SR-22),FOCA-4,IO-550-B,1,SR22-A,
SR71   (Lockheed SR-71 Blackbird),4PW070,JT8D-217C,2,SR71-A,
ST10   (Socata ST-10 Provence),FOCA-2,IO-360-A1B6,1,ST10-A,
ST60   (Staudacher S-600),FOCA-4,IO-550-B,1,ST60-A,
SU25   (Sukhoi Su-25),10AL026,AE3007A2,2,SU25-A,
SU7   (Sukhoi Su-7),3CM022,CFM56-5B6/2P,1,SU7-A,
SU95   (Sukhoi Superjet 100-95),11PJ002,SaM146-1S18,2,SU95-A,
SUBA   (Fuji FA-200 Aero Subaru),FOCA-7,O-360-A3A,1,SUBA-A,
SX30   (Swearingen SX-300),FOCA-4,IO-550-B,1,SX30-A,
SYMP   (Symphony SA-160 Symphony),FOCA-2,IO-360-A1B6,1,SYMP-A,
T1   (Fuji T-1),1AS002,TFE731-3,1,T1-A,
T10   (Tmm-Avia T-10 Avia-Tor),FOCA-15,Rotax 912S,1,T10-A,
T134   (Tupolev Tu-134),1AA001,D-30 (Il series),2,T134-A,
T144   (Tupolev Tu-144),1AA004,D-30KU-154,4,T144-A,
T154   (Tupolev Tu-154) with 1AA004 engines **,1AA004,D-30KU-154,3,T154-A,
T154   (Tupolev Tu-154) with 1KK002 engines,1KK002,NK-8-2U,3,T154-B,
T160   (Tupolev Tu-160),1KK005,NK-86MA,4,T160-A,
T204   (Tupolev Tu-204) with 5RR038 engines,5RR038,RB211-535E4,2,T204-B,
T204   (Tupolev Tu-204) with 13AA008 engines **,13AA008,PS-90A2,2,T204-A,
T206   (Cessna TU206 Turbo Staionair),FOCA-4,IO-550-B,1,T206-A,
T210   (Cessna T210 Turbo Centurion),FOCA-20,TSIO-520-WB,1,T210-A,
T22M   (Tupolev Tu-22M),13AA006,PS-90A,2,T22M-A,
T250   (Bellanca T-250 Aries),FOCA-3,IO-540-T4A5D,1,T250-A,
T28   (North American T-28 Trojan),FOCA-9,Generic (>500hp),1,T28-A,
T30   (Terzi T-30 Katana),FOCA-4,IO-550-B,1,T30-A,
T33   (Lockheed T-33 Shooting Star),7PW077,PW306A,1,T33-A,
T37   (Cessna T-37),3CM022,CFM56-5B6/2P,2,T37-A,
T4   (Kawasaki T-4),1AS002,TFE731-3,2,T4-A,
T40   (Turner T-40),FOCA-2,IO-360-A1B6,1,T40-A,
TAMP   (Socata TB-9 Tampico),FOCA-1,IO-320-DIAD,1,TAMP-A,
TB05   (Amc Texas Bullet 205),FOCA-7,O-360-A3A,1,TB05-A,
TB20   (Socata TB-20 Trinidad),FOCA-3,IO-540-T4A5D,1,TB20-A,
TB21   (Socata TB-21 Trinidad TC),FOCA-3,IO-540-T4A5D,1,TB21-A,
TB30   (Socata TB-30 Epsilon),FOCA-3,IO-540-T4A5D,1,TB30-A,
TB31   (Socata TB-31 Omega),FOCA-4,IO-550-B,1,TB31-A,
TBEE   (United Consultant Twin Bee),FOCA-7,O-360-A3A,2,TBEE-A,
TBM   (General Motors TBM Avenger),FOCA-9,Generic (>500hp),1,TBM-A,
TFUN   (Twi Taifun),FOCA-14,Rotax 912,1,TFUN-A,
TL20   (Tl Ultralight TL-2000 Sting),FOCA-15,Rotax 912S,1,TL20-A,
TOBA   (Socata TB-10 Tobago),FOCA-7,O-360-A3A,1,TOBA-A,
TR1   (Trident TR-1 Trigull),FOCA-4,IO-550-B,1,TR1-A,
TR20   (Feugray TR-200),FOCA-2,IO-360-A1B6,1,TR20-A,
TRF1   (Team Rocket F-1),FOCA-3,IO-540-T4A5D,1,TRF1-A,
TRIM   (Ford Tri-Motor),FOCA-4,IO-550-B,3,TRIM-A,
TRIS   (Britten-Norman Trislander),FOCA-3,IO-540-T4A5D,3,TRIS-A,
TUTR   (Avro 621 Tutor),FOCA-8,O-540-J3C5D,1,TUTR-A,
TWEN   (Tecnam P-2010 Twenty-Ten),FOCA-7,O-360-A3A,1,TWEN-A,
U16   (Grumman SA-16 Albatross),FOCA-9,Generic (>500hp),2,U16-A,
UT75   (Utva 75),FOCA-7,O-360-A3A,1,UT75-A,
VAMP   (De Havilland DH-100 Vampire),1AS001,TFE731-2-2B,1,VAMP-A,
VC10   (Vickers VC-10),11CM068,CFM56-7B22E,4,VC10-A,
VELO   (Velocity Velocity),FOCA-4,IO-550-B,1,VELO-A,
VF14   (VFW VFW-614),1RR001,M45H-01,2,VF14-A,
VGUL   (Percival P-10 Vega Gull),FOCA-2,IO-360-A1B6,1,VGUL-A,
VK3P   (Cirrus VK-30 Cirrus),FOCA-4,IO-550-B,1,VK3P-A,
VO10   (Volaircraft Volaire 10),FOCA-6,O-320-E2A,1,VO10-A,
WA40   (Wassmer WA-40 Super 4),FOCA-7,O-360-A3A,1,WA40-A,
WA41   (Wassmer WA-41 Baladou),FOCA-7,O-360-A3A,1,WA41-A,
WA42   (Wassmer WA-421 Prestige),FOCA-3,IO-540-T4A5D,1,WA42-A,
WA50   (Wassmer WA-52 Europa),FOCA-6,O-320-E2A,1,WA50-A,
WACO   (Waco 125),FOCA-2,IO-360-A1B6,1,WACO-A,
WT9   (Aerospool WT-9 Dynamic),FOCA-15,Rotax 912S,1,WT9-A,
WW23   (IAI 1123 Westwind),3CM022,CFM56-5B6/2P,2,WW23-A,
WW24   (IAI 1124 Westwind),1AS002,TFE731-3,2,WW24-A,
XL2   (Liberty (2) XL-2),FOCA-17,TAE-125-01,1,XL2-A,
Y130   (Yakovlev Yak-130),7PW077,PW306A,2,Y130-A,
Y18T   (Yakovlev Yak-18T),FOCA-18,TIO-540-J2B2,1,Y18T-A,
YK18   (Yakovlev Yak-18),FOCA-4,IO-550-B,1,YK18-A,
YK28   (Yakovlev Yak-28),1ZM001,D-36,2,YK28-A,
YK40   (Yakovlev Yak-40),1AS001,TFE731-2-2B,3,YK40-A,
YK42   (Yakovlev Yak-42),1ZM001,D-36,3,YK42-A,
YK52   (Yakovlev Yak-52),FOCA-18,TIO-540-J2B2,1,YK52-A,
Z42   (Moravan Zlin Z-242),FOCA-7,O-360-A3A,1,Z42-A,
Z43   (Moravan Zlin Z-143),FOCA-2,IO-360-A1B6,1,Z43-A,
ZERO   (Mitsubishi A6M Zero),FOCA-9,Generic (>500hp),1,ZERO-A,
ZULU   (Bul Zulu),FOCA-2,IO-360-A1B6,1,ZULU-A,
