MAX_DELAY, STEP_DOMAIN, START_UPPER, STEP_UPPER, START_LOWER, STEP_LOWER, day,dataInstance,checkAircraftBreakdownPeriod,checkAircraftCapacity,checkAircraftCreation,checkAircraftSwap,checkAirportCapacity,checkCancellationofCreatedRotation,checkFixedFlights,checkFlight,checkItinerary,checkPassengerReac,checkRotation,costs, deltaTime, totalDelay, totalCancel, newFlight, taxiFlight
1201,60,3E+12,1E+11,40000,10000,20210323_1859,B_02,0,0,0,0,0,0,0,0,21763,13055,60,36230141.9,1391.015615,34380,204,-1,-1
1201,60,3E+12,1E+11,40000,10000,20210323_1859,B_07,0,0,0,0,0,0,0,0,18786,12344,60,43645181.4,1392.670773,34380,204,-1,-1
1201,60,3E+12,1E+11,40000,10000,20210323_1906,XB02_DATA,0,0,0,0,0,0,0,0,16649,35675,45,94712015.4,1779.435609,93300,398,-1,-1
1201,60,3E+12,1E+11,40000,10000,20210323_1907,B_10,0,0,0,0,0,0,0,0,19720,34955,0,117161804.9,1852.855197,96540,405,-1,-1
1201,60,3E+12,1E+11,40000,10000,20210323_1907,B_05,0,0,0,0,0,0,0,0,17764,34733,0,94607386.9,1870.80654,96540,405,-1,-1
1201,60,3E+12,1E+11,40000,10000,20210323_1912,XB04_DATA,0,0,0,0,0,0,0,0,19813,36720,45,117450913.9,2167.222456,90360,400,-1,-1
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0209,A04_6088570,0,0,0,0,0,0,0,0,11721,354,0,464614.65,202.3299985,24480,1,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0206,XA03_DATA,0,0,0,0,0,0,0,0,5650,403,0,1499075.15,51.30499268,3300,9,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0206,XA01_DATA,0,0,0,0,0,0,0,0,5223,178,0,1046238.95,52.40137887,3300,9,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0206,A08_6088590,0,0,0,0,0,0,0,0,5650,90,0,778447.45,52.48208046,3300,4,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0206,A03_6088570,0,0,0,0,0,0,0,0,5223,88,0,546369.2,51.35554528,3300,4,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0209,A09_6088590,0,0,0,0,0,0,0,0,9622,265,0,533075.8,197.6841669,24480,1,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0206,A06_6088590,0,0,0,0,0,0,0,0,3877,0,0,35965.75,29.46788001,2580,0,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0205,A02_6088570,0,0,0,0,0,0,0,0,5463,0,0,45984.1,9.245325804,1200,0,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0206,A01_6088570,0,0,0,0,0,0,0,0,5281,0,0,31352.85,34.65580106,2580,0,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0206,A07_6088590,0,0,0,0,0,0,0,0,4882,0,0,57620.75,13.4307065,1200,0,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0210,X02_DATA,0,0,0,0,0,0,0,0,1102,1190,0,1961194.5,295.499784,0,9,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0210,X04_DATA,0,0,0,0,0,0,0,0,513,901,0,2168904.95,307.2941487,240,6,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0212,X01_DATA,0,0,0,0,0,0,0,0,15967,1190,0,2547493.5,393.8100097,42240,9,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0212,X03_DATA,0,0,0,0,0,0,0,0,20050,1008,0,2693494.9,423.5390093,57060,4,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0218,B_07,0,0,0,0,0,0,0,0,16917,7819,0,24991888.55,784.1251743,29640,138,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0219,B_02,0,0,0,0,0,0,0,0,19047,8257,0,21139640.4,792.7153013,29640,138,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0219,B_03,0,0,0,0,0,0,0,0,19058,7493,0,18392901.6,806.3553734,32340,104,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0220,B_01,0,0,0,0,0,0,0,0,17273,7090,0,17555330.85,858.1482768,25200,101,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0221,XA04_DATA,0,0,0,0,0,0,0,0,31781,14074,0,15987588.95,911.7013822,188400,65,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0220,B_08,0,0,0,0,0,0,0,0,17603,7370,0,21606507.25,905.9819727,32340,104,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0220,XB01_DATA,0,0,0,0,0,0,0,0,19143,8890,57,20152075.2,908.7681718,32280,112,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0221,B_06,0,0,0,0,0,0,0,0,16243,6383,0,20501129.15,965.0086,25200,101,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0222,A05_6088570,0,0,0,0,0,0,0,0,30991,14962,0,12525933.85,998.1860857,186780,55,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0221,XB03_DATA,0,0,0,0,0,0,0,0,18623,9578,57,25526286.45,967.688791,32460,115,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0222,A10_6088590,0,0,0,0,0,0,0,0,30838,11918,0,14672673.05,1006.03312,186780,55,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0223,B_04,0,0,0,0,0,0,0,0,18802,8438,0,19179376.65,1055.576421,35760,116,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0223,B_09,0,0,0,0,0,0,0,0,18363,7909,0,22878868.35,1055.239909,35760,116,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0227,XB02_DATA,0,0,0,0,0,0,0,0,27499,27777,0,76967876.95,1301.235621,118440,238,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0228,XB04_DATA,0,0,0,0,0,0,0,0,29397,31517,0,98626459,1359.942702,135000,225,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0229,B_05,0,0,0,0,0,0,0,0,25979,28893,0,76667402.2,1419.546624,117900,209,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_0229,B_10,0,0,0,0,0,0,0,0,32436,28814,0,94914623.45,1422.623849,117900,209,,
1240,60,3.00E+12,1.00E+11,40000,10000,20210228_1737,XA02_DATA,0,0,0,0,0,0,0,0,36257,16988,0,13430461.85,55899.10748,188400,65,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2034,A02_6088570,0,0,0,0,0,0,0,0,5463,0,0,45984.1,15.19231081,1200,0,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2034,A07_6088590,0,0,0,0,0,0,0,0,4882,0,0,57620.75,22.3545959,1200,0,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2035,A06_6088590,0,0,0,0,0,0,0,0,3877,0,0,35965.75,42.79396725,2580,0,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2035,A01_6088570,0,0,0,0,0,0,0,0,5281,0,0,31352.85,41.43835449,2580,0,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2035,A08_6088590,0,0,0,0,0,0,0,0,5650,90,0,778447.45,52.76253462,3300,4,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2035,XA03_DATA,0,0,0,0,0,0,0,0,5650,403,0,1499075.15,51.93447065,3300,9,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2035,XA01_DATA,0,0,0,0,0,0,0,0,5223,178,0,1046238.95,52.58152199,3300,9,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2035,A03_6088570,0,0,0,0,0,0,0,0,5223,88,0,546369.2,54.162673,3300,4,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2037,A04_6088570,0,0,0,0,0,0,0,0,10963,354,0,449950.65,166.9062066,24180,1,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2037,A09_6088590,0,0,0,0,0,0,0,0,9365,265,0,517139.8,170.6110771,24180,1,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2048,B_07,0,0,0,0,0,0,44,0,17002,7639,0,24231551.05,867.0870368,29640,133,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2050,XA04_DATA,0,0,0,0,0,0,0,0,32198,12275,0,15572110,975.5876021,169560,65,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2050,B_02,0,0,0,0,0,0,44,0,19216,8167,0,20660593.2,952.7744548,29640,133,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2044,X02_DATA,0,0,0,0,0,0,0,0,1102,1190,0,1961194.5,612.8958139,0,9,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2051,XB03_DATA,0,0,0,0,0,0,0,0,18370,9841,57,25937718.05,1006.392309,31800,116,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2051,A10_6088590,0,0,0,0,0,0,0,0,30838,11918,0,14672673.05,1042.428406,186780,55,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2051,B_08,0,0,0,0,0,0,0,0,17603,7370,0,21606507.25,998.3166468,32340,104,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2050,B_03,0,0,0,0,0,0,0,0,19058,7493,0,18392901.6,959.5635855,32340,104,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2046,X03_DATA,0,0,0,0,0,0,0,0,20050,1008,0,2693494.9,712.5268073,57060,4,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2052,B_01,0,0,0,0,0,0,0,0,17188,7404,0,17609047.45,1053.441436,25260,101,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2044,X04_DATA,0,0,0,0,0,0,0,0,513,901,0,2168904.95,609.1795387,240,6,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2052,XA02_DATA,0,0,0,0,0,0,0,0,35399,14908,0,13253336.15,1106.406241,169560,65,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2053,A05_6088570,0,0,0,0,0,0,0,0,30991,14962,0,12525933.85,1119.44647,186780,55,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2052,B_06,0,0,0,0,0,0,0,0,16243,6742,0,20693852.65,1082.431224,25260,101,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2046,X01_DATA,0,0,0,0,0,0,0,0,15967,1190,0,2547493.5,732.261755,42240,9,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2053,XB01_DATA,0,0,0,0,0,0,0,0,19143,8890,57,20152075.2,1142.462521,32280,112,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2054,B_04,0,0,0,0,0,0,0,0,19907,8971,0,19863392.45,1207.115802,36120,121,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2054,B_09,0,0,0,0,0,0,0,0,18788,8356,0,23579083.85,1212.125211,36120,121,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2100,XB04_DATA,50,0,0,0,0,0,0,0,30147,32165,0,99402020.05,1566.215664,119580,220,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2102,B_10,0,0,0,0,0,0,0,0,29890,30159,0,97064655.6,1681.668432,114960,239,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2102,B_05,0,0,0,0,0,0,0,0,23946,29839,0,77850719.4,1692.448748,114960,239,,
1240,60,3.00E+12,2.00E+11,40000,20000,20210314_2102,XB02_DATA,0,0,0,0,0,0,0,0,26835,30200,0,79157905.55,1692.378751,114000,235,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0119,A07_6088590,0,0,0,0,0,0,0,0,4882,0,0,57620.75,16.42946196,1200,0,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0119,A02_6088570,0,0,0,0,0,0,0,0,5463,0,0,45984.1,15.26270247,1200,0,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0119,A01_6088570,0,0,0,0,0,0,0,0,5281,0,0,31352.85,28.83877778,2580,0,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0120,A06_6088590,0,0,0,0,0,0,0,0,3877,0,0,35965.75,41.93593001,2580,0,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0120,A08_6088590,0,0,0,0,0,0,0,0,5650,90,0,778447.45,48.60653543,3300,4,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0120,XA03_DATA,0,0,0,0,0,0,0,0,5650,403,0,1499075.15,45.43372083,3300,9,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0120,A03_6088570,0,0,0,0,0,0,0,0,5223,88,0,546369.2,48.16196156,3300,4,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0120,XA01_DATA,0,0,0,0,0,0,0,0,5223,178,0,1046238.95,49.84408116,3300,9,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0122,A09_6088590,0,0,0,0,0,0,0,0,9365,265,0,517139.8,191.6565051,24180,1,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0122,A04_6088570,0,0,0,0,0,0,0,0,10963,354,0,449950.65,193.2968521,24180,1,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0125,X04_DATA,0,0,0,0,0,0,0,0,513,901,0,2168904.95,386.6459348,240,6,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0125,X02_DATA,0,0,0,0,0,0,0,0,1102,1190,0,1961194.5,389.3601341,0,9,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0127,X01_DATA,0,0,0,0,0,0,0,0,15967,1190,0,2547493.5,481.5222967,42240,9,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0128,X03_DATA,0,0,0,0,0,0,0,0,20050,776,0,2705779.9,565.4561255,57060,4,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0133,B_01,0,0,0,0,0,0,0,0,18973,7718,0,17792420.85,843.1614745,35400,101,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0133,B_02,0,0,0,0,0,0,44,0,19216,8167,0,20660593.2,830.3793833,29640,133,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0133,B_06,0,0,0,0,0,0,0,0,17518,7417,0,20797398.95,841.9221706,35400,101,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0134,XB01_DATA,0,0,0,0,0,0,0,0,20673,7902,57,19961976.3,890.0044937,38520,110,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0134,B_07,0,0,0,0,0,0,44,0,17002,7639,0,24231551.05,928.5512474,29640,133,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0135,B_03,0,0,0,0,0,0,0,0,19058,7493,0,18392901.6,964.1714685,32340,104,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0135,A10_6088590,0,0,0,0,0,0,0,0,30836,14358,0,15556048.15,998.1988387,197400,51,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0135,B_08,0,0,0,0,0,0,0,0,17603,7370,0,21606507.25,948.0452559,32340,104,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0135,XA02_DATA,0,0,0,0,0,0,0,0,34230,15668,0,13696970.6,995.9870927,172620,69,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0136,A05_6088570,0,0,0,0,0,0,0,0,32588,17817,0,13165899.7,1001.496502,197400,51,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0136,XB03_DATA,0,0,0,0,0,0,0,0,19388,8904,57,25064203.65,1007.842248,34140,113,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0136,XA04_DATA,0,0,0,0,0,0,0,0,30845,13839,0,16356905.1,1043.857985,172620,69,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0136,B_09,0,0,0,0,0,0,0,0,18363,7909,0,22878868.35,1049.759451,35760,116,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0137,B_04,0,0,0,0,0,0,0,0,18802,8438,0,19179376.65,1102.340695,35760,116,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0145,B_10,0,0,0,0,0,0,0,0,35371,30270,0,97821206.7,1576.765779,141300,213,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0145,B_05,0,0,0,0,0,0,0,0,30290,30858,0,78823794.8,1593.217103,141300,213,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0148,XB04_DATA,0,0,0,0,0,0,0,0,34103,31598,0,99298739,1725.054658,142500,219,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210317_0149,XB02_DATA,0,0,0,0,0,0,0,0,29117,31068,0,78522145.95,1781.524623,128640,235,,
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2053,A02_6088570,0,0,0,0,0,0,0,0,5547,0,0,204762.3,19.11173081,1260,0,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2053,A03_6088570,0,0,0,0,0,0,0,0,4719,88,0,868443.25,20.89337087,1500,3,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2053,A07_6088590,0,0,0,0,0,0,0,0,4797,0,0,213290.75,19.73772287,1260,0,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2053,A08_6088590,0,0,0,0,0,0,0,0,5482,90,0,1156623.45,23.44158363,1500,3,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2053,XA01_DATA,0,0,0,0,0,0,0,0,4719,178,0,1368313,20.98632908,1500,8,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2053,XA03_DATA,0,0,0,0,0,0,0,0,5482,403,0,1877251.15,22.38043046,1500,8,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2053,A01_6088570,0,0,0,0,0,0,0,0,5281,0,0,31352.85,35.24164963,2580,0,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2053,A06_6088590,0,0,0,0,0,0,0,0,3877,0,0,35965.75,35.15816116,2580,0,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2055,A09_6088590,0,0,0,0,0,0,0,0,9365,265,0,517139.8,177.1751034,24180,1,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2055,A04_6088570,0,0,0,0,0,0,0,0,10963,354,0,449950.65,178.9117403,24180,1,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2059,X04_DATA,0,0,0,0,0,0,0,0,0,807,0,2610245.1,421.5608184,0,1,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2104,B_01,0,0,0,0,0,0,0,0,18973,7718,0,17792420.85,699.5394306,35400,101,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2059,X01_DATA,0,0,0,0,0,0,0,0,14865,673,45,2487653.9,407.8680999,42240,8,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2058,X02_DATA,0,0,0,0,0,0,0,0,0,673,45,1901354.9,336.8576641,0,8,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2104,B_06,0,0,0,0,0,0,0,0,17518,7417,0,20797398.95,718.8299923,35400,101,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2105,XB03_DATA,0,0,0,0,0,0,0,0,18708,7593,103,24704771.65,759.0051613,35040,106,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2105,B_08,0,0,0,0,0,0,0,0,17603,7370,0,21606507.25,770.9772866,32340,102,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2107,B_03,0,0,0,0,0,0,0,0,19058,7493,0,18392901.6,849.8201542,32340,102,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2108,XA04_DATA,0,0,0,0,0,0,0,0,28140,13056,46,17156847.35,908.8097394,167820,73,-1,14
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2108,A10_6088590,0,0,0,0,0,0,0,0,30836,14358,0,15556048.15,917.2505651,197400,51,-1,17
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2108,XA02_DATA,0,0,0,0,0,0,0,0,30670,14710,46,14222972.55,917.3246086,167820,73,-1,14
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2103,X03_DATA,0,0,0,0,0,0,0,0,19537,1616,0,5524584.2,625.7185991,56340,9,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2108,XB01_DATA,0,0,0,0,0,0,0,0,20247,7629,57,19623055.2,913.3741641,35280,103,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2108,A05_6088570,0,0,0,0,0,0,0,0,32588,17817,0,13165899.7,951.7157686,197400,51,-1,17
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2109,B_09,0,0,0,0,0,0,0,0,18363,7909,0,22878868.35,1007.48386,35760,116,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2111,B_04,0,0,0,0,0,0,0,0,18802,8438,0,19179376.65,1101.075145,35760,116,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2113,B_07,0,0,0,0,0,0,0,0,18701,12344,60,43628594.8,1256.629098,34140,204,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2114,B_02,0,0,0,0,0,0,0,0,21508,13055,60,36209065.5,1271.996654,34140,204,-1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2117,XB04_DATA,0,0,0,0,0,0,0,0,34360,32149,45,99466441.35,1476.086835,146460,232,-1,37
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2117,B_05,0,0,0,0,0,0,0,0,30290,30858,0,78823794.8,1502.068219,141300,213,-1,36
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2118,XB02_DATA,0,0,0,0,0,0,0,0,30036,31990,45,79339585.4,1520.828201,137940,228,-1,35
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2119,B_10,0,0,0,0,0,0,0,0,35371,30270,0,97821206.7,1572.87111,141300,213,-1,36
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2123,A02_6088570,0,0,0,0,0,0,0,0,5463,0,0,45984.1,14.19245005,1200,0,1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2123,A07_6088590,0,0,0,0,0,0,0,0,4882,0,0,57620.75,13.87368083,1200,0,1,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2123,A06_6088590,0,0,0,0,0,0,0,0,3877,0,0,35965.75,35.57295942,2580,0,0,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2123,A01_6088570,0,0,0,0,0,0,0,0,5281,0,0,31352.85,35.5879612,2580,0,0,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2124,A03_6088570,0,0,0,0,0,0,0,0,5223,88,0,546369.2,45.70048809,3300,3,3,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2124,XA03_DATA,0,0,0,0,0,0,0,0,5650,403,0,1499075.15,44.57126474,3300,8,3,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2124,A08_6088590,0,0,0,0,0,0,0,0,5650,90,0,778447.45,45.84840012,3300,3,3,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2124,XA01_DATA,0,0,0,0,0,0,0,0,5223,178,0,1046238.95,45.42235684,3300,8,3,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2126,A04_6088570,0,0,0,0,0,0,0,0,10963,354,0,449950.65,187.6263373,24180,1,0,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2126,A09_6088590,0,0,0,0,0,0,0,0,9365,265,0,517139.8,186.5391428,24180,1,0,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2129,X04_DATA,0,0,0,0,0,0,0,0,513,901,0,2168904.95,348.9964695,240,6,2,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2129,X02_DATA,0,0,0,0,0,0,0,0,1102,1190,0,1961194.5,352.2788038,0,9,8,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2134,B_06,0,0,0,0,0,0,0,0,17518,7417,0,20797398.95,694.3129895,35400,101,0,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2130,X01_DATA,0,0,0,0,0,0,0,0,15967,1190,0,2547493.5,458.757087,42240,9,8,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2130,X03_DATA,0,0,0,0,0,0,0,0,20050,776,0,2705779.9,450.7184262,57060,4,4,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2136,B_08,0,0,0,0,0,0,0,0,17603,7370,0,21606507.25,800.1116574,32340,104,0,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2136,XB03_DATA,0,0,0,0,0,0,0,0,19388,8904,57,25064203.65,794.1644962,34140,113,3,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2136,B_02,0,0,0,0,0,0,44,0,19216,8167,0,20660593.2,797.9127986,29640,109,28,1
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2137,B_07,0,0,0,0,0,0,44,0,17002,7639,0,24231551.05,839.225342,29640,109,28,1
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2137,XB01_DATA,0,0,0,0,0,0,0,0,20673,7902,57,19961976.3,847.629627,38520,110,2,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2137,B_03,0,0,0,0,0,0,0,0,19058,7493,0,18392901.6,844.4449005,32340,104,0,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2138,A05_6088570,0,0,0,0,0,0,0,0,32588,17817,0,13165899.7,901.1479049,197400,51,0,17
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2137,B_01,0,0,0,0,0,0,0,0,18973,7718,0,17792420.85,860.9331787,35400,101,0,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2138,A10_6088590,0,0,0,0,0,0,0,0,30836,14358,0,15556048.15,911.0477946,197400,51,0,17
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2138,XA04_DATA,0,0,0,0,0,0,0,0,30845,13839,0,16356905.1,909.5599597,172620,69,12,14
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2138,XA02_DATA,0,0,0,0,0,0,0,0,34230,15668,0,13696970.6,920.3447785,172620,69,12,14
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2140,B_04,0,0,0,0,0,0,0,0,18802,8438,0,19179376.65,1021.550018,35760,116,0,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2140,B_09,0,0,0,0,0,0,0,0,18363,7909,0,22878868.35,1021.121469,35760,116,0,0
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2147,B_05,0,0,0,0,0,0,0,0,30290,30858,0,78823794.8,1468.884087,141300,213,0,36
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2147,B_10,0,0,0,0,0,0,0,0,35371,30270,0,97821206.7,1477.68417,141300,213,0,36
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2150,XB04_DATA,0,0,0,0,0,0,0,0,34103,31598,0,99298739,1635.166409,142500,219,0,36
1261,60,3.00E+12,1.00E+11,40000,10000,20210320_2152,XB02_DATA,0,0,0,0,0,0,0,0,29117,31068,0,78522145.95,1743.69899,128640,235,4,34
1261,60,3E+12,1E+11,40000,10000,20210322_2139,A07_6088590,0,0,0,0,0,0,0,0,4882,0,0,57620.75,19.41177297,1200,0,1,-1
1261,60,3E+12,1E+11,40000,10000,20210322_2139,A02_6088570,0,0,0,0,0,0,0,0,5463,0,0,45984.1,17.12913179,1200,0,1,-1
1261,60,3E+12,1E+11,40000,10000,20210322_2139,A01_6088570,0,0,0,0,0,0,0,0,5281,0,0,31352.85,32.67896509,2580,0,0,-1
